player_id,position,birthday,country,weight,height,foot,sta_Num_leagues,sta_Num_team
22698,M,NaN,NaN,NaN,NaN,NaN,3,3
22700,G,NaN,NaN,NaN,NaN,NaN,1,3
22701,D,NaN,NaN,NaN,NaN,NaN,10,5
22702,G,NaN,NaN,NaN,NaN,NaN,2,13
22703,M,NaN,NaN,NaN,NaN,NaN,4,9
22704,G,NaN,NaN,NaN,NaN,NaN,4,8
22705,F,NaN,NaN,NaN,NaN,NaN,5,9
22706,D,NaN,NaN,NaN,NaN,NaN,2,6
22707,M,NaN,NaN,NaN,NaN,NaN,4,3
22710,G,NaN,NaN,NaN,NaN,NaN,NaN,10
22711,D,NaN,NaN,NaN,NaN,NaN,5,9
22712,M,NaN,NaN,NaN,NaN,NaN,3,7
22713,M,NaN,NaN,NaN,NaN,NaN,2,4
22715,M,NaN,NaN,NaN,NaN,NaN,7,5
22716,G,NaN,NaN,NaN,NaN,NaN,NaN,4
22718,D,NaN,NaN,NaN,NaN,NaN,3,4
22721,F,NaN,NaN,NaN,NaN,NaN,1,2
22722,D,NaN,NaN,NaN,NaN,NaN,1,3
22723,M,NaN,NaN,NaN,NaN,NaN,3,3
22724,F,NaN,NaN,NaN,NaN,NaN,3,7
22726,M,NaN,NaN,NaN,NaN,NaN,2,8
22727,D,NaN,NaN,NaN,NaN,NaN,9,9
22728,M,NaN,NaN,NaN,NaN,NaN,4,10
22729,D,NaN,NaN,NaN,NaN,NaN,2,6
22730,F,NaN,NaN,NaN,NaN,NaN,7,5
22732,D,NaN,NaN,NaN,NaN,NaN,4,5
22735,F,NaN,NaN,NaN,NaN,NaN,3,3
22736,D,NaN,NaN,NaN,NaN,NaN,10,12
22737,G,NaN,NaN,NaN,NaN,NaN,3,5
22738,D,NaN,NaN,NaN,NaN,NaN,11,5
22739,D,NaN,NaN,NaN,NaN,NaN,5,4
22740,D,NaN,NaN,NaN,NaN,NaN,5,3
22741,D,NaN,NaN,NaN,NaN,NaN,1,4
22743,M,NaN,NaN,NaN,NaN,NaN,3,3
22744,M,NaN,NaN,NaN,NaN,NaN,10,7
22745,D,NaN,NaN,NaN,NaN,NaN,6,8
22746,M,NaN,NaN,NaN,NaN,NaN,4,7
22748,G,NaN,NaN,NaN,NaN,NaN,2,6
22749,M,NaN,NaN,NaN,NaN,NaN,6,7
22753,M,NaN,NaN,NaN,NaN,NaN,5,5
22755,D,NaN,NaN,NaN,NaN,NaN,1,4
22758,D,NaN,NaN,NaN,NaN,NaN,7,7
22760,D,NaN,NaN,NaN,NaN,NaN,7,7
22761,D,NaN,NaN,NaN,NaN,NaN,7,6
22763,M,NaN,NaN,NaN,NaN,NaN,8,6
22764,M,NaN,NaN,NaN,NaN,NaN,4,9
22765,M,NaN,NaN,NaN,NaN,NaN,7,8
22766,G,NaN,NaN,NaN,NaN,NaN,4,9
22771,D,NaN,NaN,NaN,NaN,NaN,10,9
22772,G,NaN,NaN,NaN,NaN,NaN,7,8
22774,D,NaN,NaN,NaN,NaN,NaN,9,4
22775,M,NaN,NaN,NaN,NaN,NaN,6,12
22776,D,NaN,NaN,NaN,NaN,NaN,4,9
22777,D,NaN,NaN,NaN,NaN,NaN,6,9
22780,M,NaN,NaN,NaN,NaN,NaN,5,7
22784,D,NaN,NaN,NaN,NaN,NaN,7,11
2292,M,1992-04-17,Netherlands,81,187,right,4,5
2294,D,1986-01-03,Sweden,84,186,right,4,10
22988,M,NaN,NaN,NaN,NaN,NaN,3,12
22989,D,NaN,NaN,NaN,NaN,NaN,1,3
22990,F,NaN,NaN,NaN,NaN,NaN,3,9
22991,G,NaN,NaN,NaN,NaN,NaN,1,5
22993,F,NaN,NaN,NaN,NaN,NaN,NaN,6
22994,D,NaN,NaN,NaN,NaN,NaN,NaN,5
22995,M,NaN,NaN,NaN,NaN,NaN,2,4
22996,M,NaN,NaN,NaN,NaN,NaN,1,1
230,F,1994-04-23,NaN,72,183,right,3,6
23125,D,NaN,NaN,NaN,NaN,NaN,3,8
23126,F,NaN,NaN,NaN,NaN,NaN,6,8
23128,D,NaN,NaN,NaN,NaN,NaN,3,6
23129,F,NaN,NaN,NaN,NaN,NaN,NaN,3
2313,F,1989-03-23,Venezuela,66,175,right,4,10
23130,M,NaN,NaN,NaN,NaN,NaN,4,4
23131,M,NaN,NaN,NaN,NaN,NaN,2,3
23132,M,NaN,NaN,NaN,NaN,NaN,2,4
23133,F,NaN,NaN,NaN,NaN,NaN,NaN,2
23134,F,NaN,NaN,NaN,NaN,NaN,3,1
23186,G,NaN,NaN,NaN,NaN,NaN,NaN,6
23284,M,NaN,NaN,NaN,NaN,NaN,3,7
23363,F,NaN,NaN,NaN,NaN,NaN,1,10
2349,F,2000-01-18,Nigeria,0,0,,3,2
23499,D,NaN,NaN,NaN,NaN,NaN,3,5
23527,M,NaN,NaN,NaN,NaN,NaN,1,6
23536,M,NaN,NaN,NaN,NaN,NaN,NaN,3
23550,D,NaN,NaN,NaN,NaN,NaN,6,5
2357,D,1988-06-12,Chile,75,176,right,9,9
2362,M,1990-08-16,Germany,77,180,both,4,8
2364,F,1988-03-19,Germany,76,181,left,5,9
2366,F,1994-04-24,Kosovo,92,194,left,8,10
23672,M,NaN,NaN,NaN,NaN,NaN,4,7
23687,G,NaN,NaN,NaN,NaN,NaN,1,7
23689,D,NaN,NaN,NaN,NaN,NaN,3,6
23691,M,NaN,NaN,NaN,NaN,NaN,3,5
23692,M,NaN,NaN,NaN,NaN,NaN,1,2
23694,G,NaN,NaN,NaN,NaN,NaN,1,6
23695,F,NaN,NaN,NaN,NaN,NaN,4,2
23696,M,NaN,NaN,NaN,NaN,NaN,3,3
2370,M,1994-07-01,Slovenia,76,178,right,7,11
23706,M,NaN,NaN,NaN,NaN,NaN,5,8
23707,M,NaN,NaN,NaN,NaN,NaN,5,10
23708,M,NaN,NaN,NaN,NaN,NaN,3,5
23709,M,NaN,NaN,NaN,NaN,NaN,8,6
23710,M,NaN,NaN,NaN,NaN,NaN,3,8
23711,F,NaN,NaN,NaN,NaN,NaN,1,4
23713,G,NaN,NaN,NaN,NaN,NaN,1,6
23714,G,NaN,NaN,NaN,NaN,NaN,NaN,2
23717,F,NaN,NaN,NaN,NaN,NaN,NaN,2
23718,D,NaN,NaN,NaN,NaN,NaN,NaN,1
23719,M,NaN,NaN,NaN,NaN,NaN,NaN,2
23720,D,NaN,NaN,NaN,NaN,NaN,NaN,1
23721,G,NaN,NaN,NaN,NaN,NaN,2,3
23723,D,NaN,NaN,NaN,NaN,NaN,5,6
23738,D,NaN,NaN,NaN,NaN,NaN,6,11
23740,M,NaN,NaN,NaN,NaN,NaN,4,6
23749,F,NaN,NaN,NaN,NaN,NaN,2,4
23755,G,NaN,NaN,NaN,NaN,NaN,3,4
23757,D,NaN,NaN,NaN,NaN,NaN,1,5
23759,F,NaN,NaN,NaN,NaN,NaN,1,2
23760,M,NaN,NaN,NaN,NaN,NaN,NaN,3
23761,D,NaN,NaN,NaN,NaN,NaN,3,4
23762,D,NaN,NaN,NaN,NaN,NaN,1,5
23764,D,NaN,NaN,NaN,NaN,NaN,3,7
23772,G,NaN,NaN,NaN,NaN,NaN,NaN,3
23778,F,NaN,NaN,NaN,NaN,NaN,5,7
2378,D,1986-06-23,Brazil,69,177,right,6,7
23781,F,NaN,NaN,NaN,NaN,NaN,1,4
23782,M,NaN,NaN,NaN,NaN,NaN,3,2
23783,D,NaN,NaN,NaN,NaN,NaN,3,3
23784,D,NaN,NaN,NaN,NaN,NaN,1,3
23786,F,NaN,NaN,NaN,NaN,NaN,2,2
23787,D,NaN,NaN,NaN,NaN,NaN,2,2
23788,G,NaN,NaN,NaN,NaN,NaN,5,7
23790,G,NaN,NaN,NaN,NaN,NaN,1,4
23793,D,NaN,NaN,NaN,NaN,NaN,1,5
23794,G,NaN,NaN,NaN,NaN,NaN,NaN,5
23795,D,NaN,NaN,NaN,NaN,NaN,6,4
23798,F,NaN,NaN,NaN,NaN,NaN,1,3
23799,F,NaN,NaN,NaN,NaN,NaN,2,6
23805,G,NaN,NaN,NaN,NaN,NaN,3,8
23806,D,NaN,NaN,NaN,NaN,NaN,5,6
23807,F,NaN,NaN,NaN,NaN,NaN,NaN,3
23810,G,NaN,NaN,NaN,NaN,NaN,NaN,4
23811,M,NaN,NaN,NaN,NaN,NaN,NaN,5
23812,F,NaN,NaN,NaN,NaN,NaN,7,13
23813,D,NaN,NaN,NaN,NaN,NaN,4,7
23817,D,NaN,NaN,NaN,NaN,NaN,6,11
23818,G,NaN,NaN,NaN,NaN,NaN,NaN,2
2382,M,1991-07-19,Ivory Coast,73,170,right,8,7
23820,M,NaN,NaN,NaN,NaN,NaN,1,2
23825,G,NaN,NaN,NaN,NaN,NaN,3,10
23826,D,NaN,NaN,NaN,NaN,NaN,7,7
23827,D,NaN,NaN,NaN,NaN,NaN,6,6
23828,D,NaN,NaN,NaN,NaN,NaN,1,4
23829,M,NaN,NaN,NaN,NaN,NaN,6,2
23830,G,NaN,NaN,NaN,NaN,NaN,3,4
23831,G,NaN,NaN,NaN,NaN,NaN,NaN,2
23832,G,NaN,NaN,NaN,NaN,NaN,NaN,2
23847,D,NaN,NaN,NaN,NaN,NaN,9,9
23848,F,NaN,NaN,NaN,NaN,NaN,6,8
23850,F,NaN,NaN,NaN,NaN,NaN,1,6
23851,M,NaN,NaN,NaN,NaN,NaN,5,3
23853,F,NaN,NaN,NaN,NaN,NaN,5,3
23855,M,NaN,NaN,NaN,NaN,NaN,4,3
23857,M,NaN,NaN,NaN,NaN,NaN,5,8
2386,F,1997-06-05,Nigeria,0,175,both,6,8
23860,M,NaN,NaN,NaN,NaN,NaN,5,7
23864,D,NaN,NaN,NaN,NaN,NaN,3,5
23895,D,NaN,NaN,NaN,NaN,NaN,13,8
23897,D,NaN,NaN,NaN,NaN,NaN,6,3
239,F,1998-07-30,Spain,70,177,,4,6
23900,D,NaN,NaN,NaN,NaN,NaN,3,4
23901,F,NaN,NaN,NaN,NaN,NaN,3,5
23903,F,NaN,NaN,NaN,NaN,NaN,8,6
23904,F,NaN,NaN,NaN,NaN,NaN,7,8
23906,G,NaN,NaN,NaN,NaN,NaN,1,3
23907,M,NaN,NaN,NaN,NaN,NaN,6,5
23908,G,NaN,NaN,NaN,NaN,NaN,3,6
23910,D,NaN,NaN,NaN,NaN,NaN,3,10
23911,F,NaN,NaN,NaN,NaN,NaN,4,14
23912,D,NaN,NaN,NaN,NaN,NaN,4,6
23916,M,NaN,NaN,NaN,NaN,NaN,1,4
23917,D,NaN,NaN,NaN,NaN,NaN,NaN,2
23918,D,NaN,NaN,NaN,NaN,NaN,1,3
23920,D,NaN,NaN,NaN,NaN,NaN,2,4
23922,G,NaN,NaN,NaN,NaN,NaN,1,5
23924,M,NaN,NaN,NaN,NaN,NaN,1,1
23925,G,NaN,NaN,NaN,NaN,NaN,1,5
23929,D,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2393,F,1993-04-11,Romania,73,183,right,6,8
23931,M,NaN,NaN,NaN,NaN,NaN,3,7
23933,M,NaN,NaN,NaN,NaN,NaN,2,6
23934,D,NaN,NaN,NaN,NaN,NaN,1,3
23935,F,NaN,NaN,NaN,NaN,NaN,1,1
23937,D,NaN,NaN,NaN,NaN,NaN,3,6
23942,G,NaN,NaN,NaN,NaN,NaN,3,1
23944,M,NaN,NaN,NaN,NaN,NaN,1,3
23948,D,NaN,NaN,NaN,NaN,NaN,3,4
23950,D,NaN,NaN,NaN,NaN,NaN,5,4
23957,D,NaN,NaN,NaN,NaN,NaN,1,7
23958,D,NaN,NaN,NaN,NaN,NaN,1,5
23959,M,NaN,NaN,NaN,NaN,NaN,2,2
23962,M,NaN,NaN,NaN,NaN,NaN,1,2
23963,D,NaN,NaN,NaN,NaN,NaN,4,7
23965,D,NaN,NaN,NaN,NaN,NaN,2,4
23967,D,NaN,NaN,NaN,NaN,NaN,1,3
23970,D,NaN,NaN,NaN,NaN,NaN,5,3
23972,D,NaN,NaN,NaN,NaN,NaN,3,4
23973,D,NaN,NaN,NaN,NaN,NaN,3,5
23975,D,NaN,NaN,NaN,NaN,NaN,2,3
23976,D,NaN,NaN,NaN,NaN,NaN,2,1
23977,D,NaN,NaN,NaN,NaN,NaN,1,3
23978,M,NaN,NaN,NaN,NaN,NaN,4,7
23983,D,NaN,NaN,NaN,NaN,NaN,2,5
23985,G,NaN,NaN,NaN,NaN,NaN,2,1
23986,G,NaN,NaN,NaN,NaN,NaN,1,8
23987,D,NaN,NaN,NaN,NaN,NaN,5,11
23991,M,NaN,NaN,NaN,NaN,NaN,2,2
23997,M,NaN,NaN,NaN,NaN,NaN,4,9
23998,F,NaN,NaN,NaN,NaN,NaN,2,8
23999,M,NaN,NaN,NaN,NaN,NaN,8,8
24000,G,NaN,NaN,NaN,NaN,NaN,NaN,4
24001,F,NaN,NaN,NaN,NaN,NaN,5,5
24002,G,NaN,NaN,NaN,NaN,NaN,NaN,2
24004,D,NaN,NaN,NaN,NaN,NaN,2,9
24006,M,NaN,NaN,NaN,NaN,NaN,3,4
24009,D,NaN,NaN,NaN,NaN,NaN,4,16
24010,M,NaN,NaN,NaN,NaN,NaN,3,5
24014,D,NaN,NaN,NaN,NaN,NaN,NaN,4
24016,G,NaN,NaN,NaN,NaN,NaN,1,9
24017,D,NaN,NaN,NaN,NaN,NaN,1,5
24018,D,NaN,NaN,NaN,NaN,NaN,2,5
24019,M,NaN,NaN,NaN,NaN,NaN,1,7
24020,M,NaN,NaN,NaN,NaN,NaN,2,13
24021,M,NaN,NaN,NaN,NaN,NaN,1,6
24022,D,NaN,NaN,NaN,NaN,NaN,1,4
24023,D,NaN,NaN,NaN,NaN,NaN,1,7
24024,F,NaN,NaN,NaN,NaN,NaN,1,6
24025,M,NaN,NaN,NaN,NaN,NaN,3,7
24028,M,NaN,NaN,NaN,NaN,NaN,5,8
24030,F,NaN,NaN,NaN,NaN,NaN,1,6
24033,G,NaN,NaN,NaN,NaN,NaN,NaN,2
24035,M,NaN,NaN,NaN,NaN,NaN,NaN,2
24036,F,NaN,NaN,NaN,NaN,NaN,NaN,2
24037,F,NaN,NaN,NaN,NaN,NaN,1,3
24038,D,NaN,NaN,NaN,NaN,NaN,1,3
24039,G,NaN,NaN,NaN,NaN,NaN,NaN,1
24040,D,NaN,NaN,NaN,NaN,NaN,1,2
24042,D,NaN,NaN,NaN,NaN,NaN,NaN,1
24043,G,NaN,NaN,NaN,NaN,NaN,NaN,1
24050,F,NaN,NaN,NaN,NaN,NaN,3,6
24055,G,NaN,NaN,NaN,NaN,NaN,1,9
24059,F,NaN,NaN,NaN,NaN,NaN,2,7
2406,M,1997-10-02,Belgium,72,182,right,3,4
24062,M,NaN,NaN,NaN,NaN,NaN,3,2
24065,D,NaN,NaN,NaN,NaN,NaN,3,4
24067,M,NaN,NaN,NaN,NaN,NaN,1,3
24076,M,NaN,NaN,NaN,NaN,NaN,1,2
24078,D,NaN,NaN,NaN,NaN,NaN,1,5
24079,F,NaN,NaN,NaN,NaN,NaN,1,17
24080,D,NaN,NaN,NaN,NaN,NaN,1,9
24081,M,NaN,NaN,NaN,NaN,NaN,1,8
24082,D,NaN,NaN,NaN,NaN,NaN,1,5
24083,M,NaN,NaN,NaN,NaN,NaN,1,5
24084,M,NaN,NaN,NaN,NaN,NaN,1,6
24085,G,NaN,NaN,NaN,NaN,NaN,NaN,10
24086,D,NaN,NaN,NaN,NaN,NaN,2,11
24087,M,NaN,NaN,NaN,NaN,NaN,NaN,8
24088,G,NaN,NaN,NaN,NaN,NaN,3,5
24089,M,NaN,NaN,NaN,NaN,NaN,3,6
24090,F,NaN,NaN,NaN,NaN,NaN,1,6
24091,D,NaN,NaN,NaN,NaN,NaN,1,2
24092,M,NaN,NaN,NaN,NaN,NaN,1,7
24093,M,NaN,NaN,NaN,NaN,NaN,1,2
24095,M,NaN,NaN,NaN,NaN,NaN,2,6
24096,F,NaN,NaN,NaN,NaN,NaN,1,3
24097,D,NaN,NaN,NaN,NaN,NaN,1,5
24098,M,NaN,NaN,NaN,NaN,NaN,NaN,3
24099,F,NaN,NaN,NaN,NaN,NaN,1,5
241,M,1994-03-17,Austria,74,177,right,7,8
24100,D,NaN,NaN,NaN,NaN,NaN,4,3
24101,D,NaN,NaN,NaN,NaN,NaN,NaN,3
24103,F,NaN,NaN,NaN,NaN,NaN,1,2
24104,F,NaN,NaN,NaN,NaN,NaN,1,2
24105,D,NaN,NaN,NaN,NaN,NaN,1,2
24108,D,NaN,NaN,NaN,NaN,NaN,1,1
24110,G,NaN,NaN,NaN,NaN,NaN,NaN,1
24112,M,NaN,NaN,NaN,NaN,NaN,1,1
24115,D,NaN,NaN,NaN,NaN,NaN,NaN,8
241192,,NaN,NaN,NaN,NaN,NaN,2,2
24139,M,NaN,NaN,NaN,NaN,NaN,1,3
24161,D,NaN,NaN,NaN,NaN,NaN,2,5
24166,D,NaN,NaN,NaN,NaN,NaN,3,4
2417,D,1984-09-25,Argentina,83,184,right,3,11
24185,D,NaN,NaN,NaN,NaN,NaN,1,5
242,F,2000-03-01,Turkey,76,181,right,7,7
24222,M,NaN,NaN,NaN,NaN,NaN,1,5
2423,D,1989-10-23,Sweden,79,181,left,2,5
24236,G,NaN,NaN,NaN,NaN,NaN,NaN,5
24251,D,NaN,NaN,NaN,NaN,NaN,1,4
24254,D,NaN,NaN,NaN,NaN,NaN,1,2
2427,G,1994-01-09,Czech Republic,82,197,right,1,11
24315,D,NaN,NaN,NaN,NaN,NaN,6,7
24327,D,NaN,NaN,NaN,NaN,NaN,1,8
24330,M,NaN,NaN,NaN,NaN,NaN,2,6
24359,D,NaN,NaN,NaN,NaN,NaN,2,8
24378,M,NaN,NaN,NaN,NaN,NaN,6,8
24379,M,NaN,NaN,NaN,NaN,NaN,4,8
24385,F,NaN,NaN,NaN,NaN,NaN,4,11
24387,F,NaN,NaN,NaN,NaN,NaN,6,8
24396,F,NaN,NaN,NaN,NaN,NaN,6,8
24398,G,NaN,NaN,NaN,NaN,NaN,3,11
24405,F,NaN,NaN,NaN,NaN,NaN,6,7
24414,M,NaN,NaN,NaN,NaN,NaN,7,8
24437,M,NaN,NaN,NaN,NaN,NaN,7,10
2444,M,1999-07-15,Italy,0,188,,4,5
24442,M,NaN,NaN,NaN,NaN,NaN,6,11
24444,M,NaN,NaN,NaN,NaN,NaN,6,6
24445,D,NaN,NaN,NaN,NaN,NaN,4,7
24446,G,NaN,NaN,NaN,NaN,NaN,5,9
24458,M,NaN,NaN,NaN,NaN,NaN,7,9
24460,M,NaN,NaN,NaN,NaN,NaN,6,6
24491,D,NaN,NaN,NaN,NaN,NaN,3,9
245,D,1990-05-24,England,76,180,left,4,9
24516,M,NaN,NaN,NaN,NaN,NaN,5,10
24543,D,NaN,NaN,NaN,NaN,NaN,5,13
24567,G,NaN,NaN,NaN,NaN,NaN,7,6
2466,M,1997-02-17,Italy,75,185,right,3,6
24688,F,NaN,NaN,NaN,NaN,NaN,2,2
2473,F,2000-08-24,Brazil,67,175,right,3,5
247561,F,NaN,NaN,NaN,NaN,NaN,NaN,6
247573,F,NaN,NaN,NaN,NaN,NaN,1,3
247587,D,NaN,NaN,NaN,NaN,NaN,1,2
247588,M,NaN,NaN,NaN,NaN,NaN,1,2
247589,M,NaN,NaN,NaN,NaN,NaN,NaN,3
2476,M,2001-07-23,NaN,0,0,,2,2
248036,D,NaN,NaN,NaN,NaN,NaN,1,2
248097,D,NaN,NaN,NaN,NaN,NaN,NaN,3
248098,M,NaN,NaN,NaN,NaN,NaN,NaN,3
248102,F,NaN,NaN,NaN,NaN,NaN,1,2
2482,G,1983-01-01,Italy,83,188,right,3,11
2483,D,1991-06-28,Serbia,83,192,right,4,6
24835,F,NaN,NaN,NaN,NaN,NaN,NaN,6
2484,M,1990-03-28,Italy,75,186,right,2,13
248449,M,NaN,NaN,NaN,NaN,NaN,1,2
248450,M,NaN,NaN,NaN,NaN,NaN,1,3
2485,D,1998-02-02,Italy,79,190,right,2,3
2487,F,1991-05-13,Brazil,0,174,right,3,3
248779,M,NaN,NaN,NaN,NaN,NaN,1,2
2489,M,1992-02-07,NaN,66,173,right,2,9
2490,M,1992-01-01,Italy,74,177,right,2,10
2491,F,1992-05-07,Nigeria,89,197,right,4,5
2493,G,1992-06-06,Italy,85,190,right,1,4
24977,M,NaN,NaN,NaN,NaN,NaN,1,6
2499,M,1995-01-07,Croatia,75,185,left,3,11
2500,M,1989-05-17,Italy,76,180,right,1,12
2501,D,1989-08-02,Italy,73,185,left,2,16
2503,M,1997-08-11,Italy,67,174,right,2,4
250898,D,NaN,NaN,NaN,NaN,NaN,1,1
250899,F,NaN,NaN,NaN,NaN,NaN,1,1
2509,D,1999-12-22,Italy,0,0,right,3,8
250929,NaN,NaN,NaN,NaN,NaN,NaN,3,6
250931,M,NaN,NaN,NaN,NaN,NaN,3,2
250968,NaN,NaN,NaN,NaN,NaN,NaN,5,7
250983,D,NaN,NaN,NaN,NaN,NaN,1,1
250984,M,NaN,NaN,NaN,NaN,NaN,3,7
251067,NaN,NaN,NaN,NaN,NaN,NaN,5,6
251129,NaN,NaN,NaN,NaN,NaN,NaN,3,9
251130,NaN,NaN,NaN,NaN,NaN,NaN,6,12
251145,NaN,NaN,NaN,NaN,NaN,NaN,3,2
251158,G,NaN,NaN,NaN,NaN,NaN,NaN,1
251159,M,NaN,NaN,NaN,NaN,NaN,NaN,1
251160,M,NaN,NaN,NaN,NaN,NaN,1,1
251161,M,NaN,NaN,NaN,NaN,NaN,NaN,1
251162,F,NaN,NaN,NaN,NaN,NaN,NaN,1
251183,,NaN,NaN,NaN,NaN,NaN,1,1
251197,F,NaN,NaN,NaN,NaN,NaN,1,1
2512,M,1999-02-18,Italy,64,185,right,3,7
251203,M,NaN,NaN,NaN,NaN,NaN,1,1
251213,M,NaN,NaN,NaN,NaN,NaN,2,1
251236,F,NaN,NaN,NaN,NaN,NaN,2,10
251237,M,NaN,NaN,NaN,NaN,NaN,1,1
251254,D,NaN,NaN,NaN,NaN,NaN,1,1
251258,G,NaN,NaN,NaN,NaN,NaN,2,12
251259,D,NaN,NaN,NaN,NaN,NaN,2,4
251304,D,NaN,NaN,NaN,NaN,NaN,1,2
251324,D,NaN,NaN,NaN,NaN,NaN,1,1
251325,M,NaN,NaN,NaN,NaN,NaN,1,1
251326,D,NaN,NaN,NaN,NaN,NaN,1,1
251327,M,NaN,NaN,NaN,NaN,NaN,1,1
251328,,NaN,NaN,NaN,NaN,NaN,1,1
251329,M,NaN,NaN,NaN,NaN,NaN,1,1
251330,,NaN,NaN,NaN,NaN,NaN,1,1
251331,D,NaN,NaN,NaN,NaN,NaN,1,1
251332,F,NaN,NaN,NaN,NaN,NaN,1,1
251333,F,NaN,NaN,NaN,NaN,NaN,1,1
251334,,NaN,NaN,NaN,NaN,NaN,1,1
251335,M,NaN,NaN,NaN,NaN,NaN,1,1
251336,M,NaN,NaN,NaN,NaN,NaN,1,1
251337,M,NaN,NaN,NaN,NaN,NaN,1,1
251338,M,NaN,NaN,NaN,NaN,NaN,1,1
251339,D,NaN,NaN,NaN,NaN,NaN,NaN,1
251342,,NaN,NaN,NaN,NaN,NaN,1,1
251345,D,NaN,NaN,NaN,NaN,NaN,1,1
251348,M,NaN,NaN,NaN,NaN,NaN,2,2
251352,D,NaN,NaN,NaN,NaN,NaN,1,1
251353,F,NaN,NaN,NaN,NaN,NaN,2,2
251357,F,NaN,NaN,NaN,NaN,NaN,NaN,1
251387,M,NaN,NaN,NaN,NaN,NaN,1,1
251388,G,NaN,NaN,NaN,NaN,NaN,NaN,2
251389,,NaN,NaN,NaN,NaN,NaN,NaN,1
251411,,NaN,NaN,NaN,NaN,NaN,1,1
251446,M,NaN,NaN,NaN,NaN,NaN,2,2
251487,D,NaN,NaN,NaN,NaN,NaN,NaN,1
251488,F,NaN,NaN,NaN,NaN,NaN,1,2
251489,D,NaN,NaN,NaN,NaN,NaN,NaN,1
251553,M,NaN,NaN,NaN,NaN,NaN,NaN,1
251584,F,NaN,NaN,NaN,NaN,NaN,3,10
251621,F,NaN,NaN,NaN,NaN,NaN,1,1
251625,,NaN,NaN,NaN,NaN,NaN,2,2
251626,D,NaN,NaN,NaN,NaN,NaN,3,2
251627,M,NaN,NaN,NaN,NaN,NaN,NaN,2
251628,D,NaN,NaN,NaN,NaN,NaN,NaN,1
251632,,NaN,NaN,NaN,NaN,NaN,NaN,1
251699,F,NaN,NaN,NaN,NaN,NaN,3,10
251702,M,NaN,NaN,NaN,NaN,NaN,1,3
251703,F,NaN,NaN,NaN,NaN,NaN,1,3
251704,F,NaN,NaN,NaN,NaN,NaN,1,1
251711,M,NaN,NaN,NaN,NaN,NaN,2,8
251728,F,NaN,NaN,NaN,NaN,NaN,NaN,1
251730,M,NaN,NaN,NaN,NaN,NaN,1,3
251732,M,NaN,NaN,NaN,NaN,NaN,NaN,1
251733,G,NaN,NaN,NaN,NaN,NaN,1,2
251734,D,NaN,NaN,NaN,NaN,NaN,NaN,1
251735,M,NaN,NaN,NaN,NaN,NaN,NaN,1
251736,D,NaN,NaN,NaN,NaN,NaN,NaN,2
251737,,NaN,NaN,NaN,NaN,NaN,NaN,1
251738,F,NaN,NaN,NaN,NaN,NaN,NaN,1
251739,,NaN,NaN,NaN,NaN,NaN,NaN,1
251740,F,NaN,NaN,NaN,NaN,NaN,NaN,1
251741,M,NaN,NaN,NaN,NaN,NaN,NaN,2
251742,M,NaN,NaN,NaN,NaN,NaN,NaN,1
251743,D,NaN,NaN,NaN,NaN,NaN,4,5
251744,M,NaN,NaN,NaN,NaN,NaN,NaN,1
251745,M,NaN,NaN,NaN,NaN,NaN,4,9
251746,F,NaN,NaN,NaN,NaN,NaN,NaN,1
251747,F,NaN,NaN,NaN,NaN,NaN,NaN,2
251748,D,NaN,NaN,NaN,NaN,NaN,NaN,1
251749,D,NaN,NaN,NaN,NaN,NaN,NaN,NaN
251750,D,NaN,NaN,NaN,NaN,NaN,NaN,1
251823,D,NaN,NaN,NaN,NaN,NaN,NaN,2
251824,D,NaN,NaN,NaN,NaN,NaN,NaN,2
251825,M,NaN,NaN,NaN,NaN,NaN,NaN,1
251826,M,NaN,NaN,NaN,NaN,NaN,NaN,1
251827,D,NaN,NaN,NaN,NaN,NaN,NaN,2
251828,G,NaN,NaN,NaN,NaN,NaN,NaN,1
251829,M,NaN,NaN,NaN,NaN,NaN,3,3
251831,G,NaN,NaN,NaN,NaN,NaN,NaN,2
251832,D,NaN,NaN,NaN,NaN,NaN,NaN,2
251867,M,NaN,NaN,NaN,NaN,NaN,NaN,2
251871,G,NaN,NaN,NaN,NaN,NaN,2,8
251872,G,NaN,NaN,NaN,NaN,NaN,NaN,7
251876,G,NaN,NaN,NaN,NaN,NaN,NaN,1
251877,F,NaN,NaN,NaN,NaN,NaN,NaN,1
251878,M,NaN,NaN,NaN,NaN,NaN,NaN,1
251886,F,NaN,NaN,NaN,NaN,NaN,2,5
251897,F,NaN,NaN,NaN,NaN,NaN,1,2
251898,M,NaN,NaN,NaN,NaN,NaN,1,3
251899,F,NaN,NaN,NaN,NaN,NaN,NaN,1
251900,G,NaN,NaN,NaN,NaN,NaN,NaN,1
251901,G,NaN,NaN,NaN,NaN,NaN,NaN,1
251902,D,NaN,NaN,NaN,NaN,NaN,NaN,1
251903,D,NaN,NaN,NaN,NaN,NaN,1,2
252004,M,NaN,NaN,NaN,NaN,NaN,2,6
252069,D,NaN,NaN,NaN,NaN,NaN,NaN,2
252305,D,NaN,NaN,NaN,NaN,NaN,NaN,2
252306,D,NaN,NaN,NaN,NaN,NaN,NaN,1
252307,D,NaN,NaN,NaN,NaN,NaN,1,1
252309,M,NaN,NaN,NaN,NaN,NaN,NaN,2
