league,season,match_id,status,round_name,referee_id,venue_id,stage_name,group_name,week,deleted,datetime,home_tean_id,home_form,home_coach_id,away_tean_id,away_form,away_coach_id,home_score,away_score,ht_score,ft_score,home_standings_position,away_standings_position,weather_desc,fahrenheit,wind_kmph,wind_miles,wind_direction,humidity_percent,pressure,result
ITA,2019,31234207,Finished,37,429,342,Regular Season,Serie A,31,0,2020-07-28 17:30:00,388,4-3-3,NaN,109,3-4-1-2,69,1,2,1-0,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2019,31234205,Finished,37,8,63,Regular Season,Serie A,31,0,2020-07-28 19:45:00,94,3-4-1-2,621,102,4-3-3,619,2,0,1-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2019,31234203,Finished,37,406,1172,Regular Season,Serie A,31,0,2020-07-29 17:30:00,399,3-4-3,613,392,4-3-3,66,3,0,2-0,3-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2019,31234209,Finished,37,93,675,Regular Season,Serie A,31,0,2020-07-29 17:30:00,398,3-5-2,620,396,4-4-2,616,2,0,1-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2019,31234211,Finished,37,394,673,Regular Season,Serie A,31,0,2020-07-29 17:30:00,397,4-4-1-1,614,391,4-2-3-1,25,1,4,0-1,1-4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2019,31234214,Finished,37,30,743,Regular Season,Serie A,31,0,2020-07-29 17:30:00,390,3-5-2,612,403,4-3-2-1,65,1,2,1-1,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2019,31234216,Finished,37,426,336,Regular Season,Serie A,31,0,2020-07-29 17:30:00,394,4-2-3-1,617,402,4-4-2,68,5,0,2-0,5-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2019,31234197,Finished,37,251,335,Regular Season,Serie A,31,0,2020-07-29 19:45:00,389,3-4-3,615,400,4-2-3-1,67,4,0,0-0,4-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2019,31234199,Finished,37,436,744,Regular Season,Serie A,31,0,2020-07-29 19:45:00,395,3-4-1-2,1720,108,4-3-3,26,2,0,2-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2019,31234201,Finished,37,1051,1888,Regular Season,Serie A,31,0,2020-07-29 19:45:00,393,3-4-3,966,401,3-4-3,70,2,3,1-2,2-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2019,31475257,Finished,38,289,340,Regular Season,Serie A,31,0,2020-08-01 16:00:00,396,4-3-1-2,616,397,4-3-3,614,1,1,0-1,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
ITA,2019,31475251,Finished,38,750,63,Regular Season,Serie A,31,0,2020-08-01 18:45:00,391,4-2-3-1,25,395,4-4-2,1720,3,0,1-0,3-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2019,31475252,Finished,38,430,96,Regular Season,Serie A,31,0,2020-08-01 18:45:00,109,3-4-3,69,94,3-4-3,621,0,2,0-2,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2019,31475262,Finished,38,197,338,Regular Season,Serie A,31,0,2020-08-01 18:45:00,108,4-3-3,26,401,3-4-3,70,1,3,1-2,1-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2019,31475267,Finished,38,396,674,Regular Season,Serie A,31,0,2020-08-01 18:45:00,102,4-3-3,619,398,3-5-2,620,3,1,1-1,3-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2019,31475264,Finished,38,236,343,Regular Season,Serie A,31,0,2020-08-02 16:00:00,392,4-4-2,66,389,4-4-2,615,1,3,1-1,1-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2019,31475254,Finished,38,435,NaN,Regular Season,Serie A,31,0,2020-08-02 18:45:00,400,4-2-3-1,67,393,3-4-1-2,966,1,1,1-0,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
ITA,2019,31475259,Finished,38,193,673,Regular Season,Serie A,31,0,2020-08-02 18:45:00,402,4-4-2,68,399,3-4-3,613,3,0,3-0,3-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2019,31475269,Finished,38,195,95,Regular Season,Serie A,31,0,2020-08-02 18:45:00,403,4-2-3-1,65,388,4-3-3,NaN,3,4,2-2,3-4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2019,31475270,Finished,38,94,336,Regular Season,Serie A,31,0,2020-08-02 18:45:00,394,4-3-3,617,390,3-5-2,612,0,1,0-0,0-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2020,1308265,Finished,1,427,335,Regular Season,Serie A 20/21,38,0,2020-09-19 16:00:00,389,3-5-2,615,393,4-3-3,4035,1,0,0-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2020,1308264,Finished,1,194,1172,Regular Season,NaN,38,0,2020-09-19 18:45:00,399,3-4-3,613,401,3-4-3,70,3,0,0-0,3-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2020,1308261,Finished,1,195,342,Regular Season,Serie A 20/21,38,0,2020-09-20 10:30:00,388,4-3-1-2,65,102,4-3-3,619,0,2,0-0,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2020,1308257,Finished,1,407,673,Regular Season,Serie A 20/21,38,0,2020-09-20 13:00:00,402,3-5-2,618,2356,3-4-1-2,319,4,1,3-1,4-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2020,1308262,Finished,1,237,336,Regular Season,Serie A 20/21,38,0,2020-09-20 16:00:00,394,4-2-3-1,617,395,4-1-4-1,4029,1,1,0-0,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
ITA,2020,1308258,Finished,1,1051,338,Regular Season,Serie A 20/21,38,0,2020-09-20 18:45:00,108,3-5-2,6174,397,4-5-1,614,3,0,1-0,3-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2020,1308260,Finished,1,395,63,Regular Season,Serie A 20/21,39,0,2020-09-21 18:45:00,391,4-2-3-1,25,400,4-5-1,67,2,0,1-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2020,1308267,Finished,2,193,1888,Regular Season,Serie A 20/21,39,0,2020-09-26 13:00:00,393,4-3-3,4035,109,3-4-1-2,69,2,4,2-3,2-4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2020,1308269,Finished,2,842,673,Regular Season,Serie A 20/21,39,0,2020-09-26 16:00:00,397,4-4-2,614,2340,4-3-3,316,2,3,2-1,2-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2020,1308274,Finished,2,29,744,Regular Season,Serie A 20/21,39,0,2020-09-26 16:00:00,395,4-3-3,4029,398,3-5-2,620,0,2,0-1,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2020,1308272,Finished,2,396,63,Regular Season,Serie A 20/21,39,0,2020-09-26 18:45:00,94,3-4-1-2,621,389,3-5-2,615,4,3,1-1,4-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2020,1308268,Finished,2,436,2230,Regular Season,Serie A 20/21,39,0,2020-09-27 10:30:00,2336,4-3-3,322,394,4-2-3-1,617,1,4,1-1,1-4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2020,1308273,Finished,2,238,1172,Regular Season,Serie A 20/21,39,0,2020-09-27 13:00:00,399,3-4-3,613,390,3-5-2,612,1,0,0-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2020,1308270,Finished,2,429,1842,Regular Season,Serie A 20/21,39,0,2020-09-27 16:00:00,2356,3-5-2,319,391,4-2-3-1,25,0,2,0-1,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
ITA,2020,1308271,Finished,2,762,674,Regular Season,Serie A 20/21,39,0,2020-09-27 16:00:00,102,4-2-3-1,619,402,3-5-2,618,6,0,1-0,6-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2020,1308266,Finished,2,251,675,Regular Season,Serie A 20/21,39,0,2020-09-27 18:45:00,401,3-4-3,70,108,4-4-2,6174,2,2,2-1,2-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
ITA,2020,1308275,Finished,2,8,NaN,Regular Season,Serie A 20/21,40,0,2020-09-28 18:45:00,400,4-1-4-1,67,388,4-3-1-2,65,4,1,2-0,4-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
ITA,2020,1308256,Finished,1,1051,348,Regular Season,NaN,40,0,2020-09-30 16:00:00,2340,4-3-3,316,94,3-4-3,621,2,5,1-4,2-5,10,8,partly cloudy,71.6,8,4.96,WSW,47,1009,away
ITA,2020,1308263,Finished,1,236,743,Regular Season,NaN,40,0,2020-09-30 16:00:00,390,3-5-2,612,2336,4-3-3,322,0,2,0-1,0-2,15,17,partly cloudy,64.4,10,6.2,SSW,61,1017,away
ITA,2020,1308259,Finished,1,426,675,Regular Season,NaN,40,0,2020-09-30 18:45:00,398,3-5-2,620,109,3-4-3,69,1,4,0-3,1-4,7,6,clear/sunny,68,NaN,0,WSW,84,1014,away
ITA,2020,1308280,Finished,3,430,335,Regular Season,NaN,40,0,2020-10-02 18:45:00,389,3-5-2,615,397,4-5-1,614,1,2,0-1,1-2,9,18,partly cloudy,71.6,20,12.4,ESE,61,1000,away
ITA,2020,1308278,Finished,3,410,336,Regular Season,NaN,40,0,2020-10-03 13:00:00,394,4-2-3-1,617,2356,3-5-2,319,4,1,1-0,4-1,6,19,partly cloudy,69.8,19,11.78,S,55,1002,home
ITA,2020,1308283,Postponed,3,NaN,673,Regular Season,NaN,40,0,2020-10-03 16:00:00,402,3-5-2,618,393,4-3-3,4035,NaN,NaN,NaN,NaN,13,17,partly cloudy,62.6,24,14.88,SSE,70,1001,NaN
ITA,2020,1308277,Finished,3,427,743,Regular Season,NaN,40,0,2020-10-03 18:45:00,390,,612,401,,70,0,1,0-0,0-1,18,16,moderate or heavy rain shower,62.6,13,8.06,S,93,1003,away
ITA,2020,1308284,Finished,3,394,96,Regular Season,NaN,40,0,2020-10-04 10:30:00,109,3-4-1-2,69,395,4-3-3,4029,5,2,4-1,5-2,3,16,partly cloudy,66.2,21,13.02,ESE,53,1005,home
ITA,2020,1308279,Finished,3,1052,342,Regular Season,NaN,40,0,2020-10-04 13:00:00,388,4-3-1-2,65,399,3-4-3,613,1,0,1-0,1-0,19,5,partly cloudy,66.2,18,11.16,SW,53,1012,home
ITA,2020,1308281,Finished,3,183,675,Regular Season,NaN,40,0,2020-10-04 13:00:00,398,3-5-2,620,94,3-4-3,621,1,1,0-1,1-1,11,4,partly cloudy,71.6,19,11.78,SSE,66,1008,draw
ITA,2020,1308285,Finished,3,406,348,Regular Season,NaN,40,0,2020-10-04 13:00:00,2340,4-3-3,316,400,4-1-4-1,67,1,0,0-0,1-0,13,9,clear/sunny,51.8,22,13.64,WSW,77,1011,home
ITA,2020,1308276,Finished,3,750,63,Regular Season,NaN,40,0,2020-10-04 16:00:00,391,4-2-3-1,25,2336,4-3-3,322,3,0,0-0,3-0,5,11,partly cloudy,66.2,NaN,0,S,65,1000,home
ITA,2020,1308282,Notstarted,3,196,338,Regular Season,NaN,40,0,2020-10-04 18:45:00,108,3-5-2,6174,102,,619,NaN,NaN,NaN,NaN,7,2,moderate or heavy rain in area with thunder,57.2,7,4.34,WNW,90,1008,NaN
ITA,2020,1308290,Finished,4,251,674,Regular Season,NaN,42,0,2020-10-17 13:00:00,102,4-2-3-1,619,109,3-4-1-2,69,4,1,4-0,4-1,8,1,light rain,55.4,NaN,0,WSW,90,1017,home
ITA,2020,1308289,Finished,4,30,673,Regular Season,NaN,42,0,2020-10-17 16:00:00,397,4-5-1,614,398,3-5-2,620,3,0,2-0,3-0,0,0,partly cloudy,60.8,16,9.92,SSW,70,1019,home
ITA,2020,1308292,Finished,4,195,63,Regular Season,NaN,42,0,2020-10-17 16:00:00,94,3-4-1-2,621,391,4-2-3-1,25,1,2,1-2,1-2,5,2,clear/sunny,62.6,5,3.1,S,61,1014,away
ITA,2020,1308294,Finished,4,292,1842,Regular Season,NaN,42,0,2020-10-17 18:45:00,2356,3-5-2,319,108,4-4-2,6174,1,1,1-1,1-1,20,4,clear/sunny,59,NaN,0,W,83,1019,draw
ITA,2020,1308295,Finished,4,196,NaN,Regular Season,NaN,42,0,2020-10-18 10:30:00,400,4-2-3-1,67,394,4-2-3-1,617,3,4,2-1,3-4,12,5,clear/sunny,46.4,5,3.1,SSW,94,1024,away
ITA,2020,1308287,Finished,4,395,1888,Regular Season,NaN,42,0,2020-10-18 13:00:00,393,4-3-1-2,4035,395,4-4-2,4029,2,3,1-2,2-3,19,17,partly cloudy,46.4,4,2.48,NW,95,1025,away
ITA,2020,1308288,Finished,4,428,2230,Regular Season,NaN,42,0,2020-10-18 13:00:00,2336,4-3-3,322,389,3-5-2,615,2,2,1-2,2-2,15,13,clear/sunny,44.6,7,4.34,SW,88,1015,draw
ITA,2020,1308286,Finished,4,289,743,Regular Season,NaN,42,0,2020-10-18 16:00:00,390,3-5-2,612,388,4-3-1-2,65,3,2,1-1,3-2,20,16,partly cloudy,59,2,1.24,SSW,66,1016,home
ITA,2020,1308291,Finished,4,407,675,Regular Season,NaN,42,0,2020-10-18 18:45:00,401,3-4-3,70,2340,4-3-2-1,316,5,2,2-1,5-2,10,9,clear/sunny,60.8,NaN,0,N,70,1017,home
ITA,2020,1308293,Finished,4,625,1172,Regular Season,NaN,43,0,2020-10-19 18:45:00,399,3-5-2,613,402,3-5-2,618,0,0,0-0,0-0,8,16,mist,51.8,NaN,0,E,88,1022,draw
ITA,2020,1308297,Notstarted,5,NaN,336,Regular Season,NaN,43,0,2020-10-23 18:45:00,394,NaN,617,393,NaN,4035,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308302,Notstarted,5,NaN,96,Regular Season,NaN,43,0,2020-10-24 13:00:00,109,NaN,69,397,NaN,614,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308301,Notstarted,5,NaN,673,Regular Season,NaN,43,0,2020-10-24 16:00:00,402,NaN,618,94,NaN,621,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308299,Notstarted,5,NaN,675,Regular Season,NaN,43,0,2020-10-24 18:45:00,398,NaN,620,400,NaN,67,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308303,Notstarted,5,NaN,744,Regular Season,NaN,43,0,2020-10-25 11:30:00,395,NaN,4029,2356,NaN,319,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308298,Notstarted,5,NaN,342,Regular Season,NaN,43,0,2020-10-25 14:00:00,388,NaN,65,2336,NaN,322,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308304,Notstarted,5,NaN,348,Regular Season,NaN,43,0,2020-10-25 14:00:00,2340,NaN,316,102,NaN,619,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308305,Notstarted,5,NaN,335,Regular Season,NaN,43,0,2020-10-25 17:00:00,389,NaN,615,390,NaN,612,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308296,Notstarted,5,NaN,338,Regular Season,NaN,43,0,2020-10-25 19:45:00,108,NaN,6174,399,NaN,613,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308300,Notstarted,5,NaN,63,Regular Season,NaN,44,0,2020-10-26 19:45:00,391,NaN,25,401,NaN,70,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308306,Notstarted,6,NaN,673,Regular Season,Serie A 20/21,44,0,2020-11-01 14:00:00,397,NaN,NaN,402,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308307,Notstarted,6,NaN,743,Regular Season,Serie A 20/21,44,0,2020-11-01 14:00:00,390,NaN,NaN,391,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308308,Notstarted,6,NaN,1888,Regular Season,Serie A 20/21,44,0,2020-11-01 14:00:00,393,NaN,NaN,398,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308309,Notstarted,6,NaN,2230,Regular Season,Serie A 20/21,44,0,2020-11-01 14:00:00,2336,NaN,NaN,108,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308310,Notstarted,6,NaN,674,Regular Season,Serie A 20/21,44,0,2020-11-01 14:00:00,102,NaN,NaN,394,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308311,Notstarted,6,NaN,675,Regular Season,Serie A 20/21,44,0,2020-11-01 14:00:00,401,NaN,NaN,389,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308312,Notstarted,6,NaN,63,Regular Season,NaN,44,0,2020-10-31 17:00:00,94,NaN,621,388,NaN,65,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308313,Notstarted,6,NaN,1172,Regular Season,Serie A 20/21,44,0,2020-11-01 14:00:00,399,NaN,NaN,2340,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308314,Notstarted,6,NaN,1842,Regular Season,NaN,44,0,2020-10-31 14:00:00,2356,NaN,319,109,NaN,69,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308315,Notstarted,6,NaN,NaN,Regular Season,NaN,44,0,2020-10-31 19:45:00,400,NaN,67,395,NaN,4029,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308316,Notstarted,7,NaN,675,Regular Season,Serie A 20/21,45,0,2020-11-08 14:00:00,398,NaN,NaN,108,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308317,Notstarted,7,NaN,336,Regular Season,Serie A 20/21,45,0,2020-11-08 14:00:00,394,NaN,NaN,390,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308318,Notstarted,7,NaN,342,Regular Season,Serie A 20/21,45,0,2020-11-08 14:00:00,388,NaN,NaN,389,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308319,Notstarted,7,NaN,63,Regular Season,Serie A 20/21,45,0,2020-11-08 14:00:00,391,NaN,NaN,399,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308320,Notstarted,7,NaN,1888,Regular Season,Serie A 20/21,45,0,2020-11-08 14:00:00,393,NaN,NaN,2356,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308321,Notstarted,7,NaN,673,Regular Season,Serie A 20/21,45,0,2020-11-08 14:00:00,402,NaN,NaN,401,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308322,Notstarted,7,NaN,NaN,Regular Season,Serie A 20/21,45,0,2020-11-08 14:00:00,400,NaN,NaN,102,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308323,Notstarted,7,NaN,348,Regular Season,Serie A 20/21,45,0,2020-11-08 14:00:00,2340,NaN,NaN,2336,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308324,Notstarted,7,NaN,96,Regular Season,Serie A 20/21,45,0,2020-11-08 14:00:00,109,NaN,NaN,94,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308325,Notstarted,7,NaN,744,Regular Season,Serie A 20/21,45,0,2020-11-08 14:00:00,395,NaN,NaN,397,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308326,Notstarted,8,NaN,674,Regular Season,Serie A 20/21,47,0,2020-11-22 14:00:00,102,NaN,NaN,391,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308327,Notstarted,8,NaN,2230,Regular Season,Serie A 20/21,47,0,2020-11-22 14:00:00,2336,NaN,NaN,109,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308328,Notstarted,8,NaN,673,Regular Season,Serie A 20/21,47,0,2020-11-22 14:00:00,397,NaN,NaN,400,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308329,Notstarted,8,NaN,675,Regular Season,Serie A 20/21,47,0,2020-11-22 14:00:00,401,NaN,NaN,388,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308330,Notstarted,8,NaN,743,Regular Season,Serie A 20/21,47,0,2020-11-22 14:00:00,390,NaN,NaN,402,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308331,Notstarted,8,NaN,338,Regular Season,Serie A 20/21,47,0,2020-11-22 14:00:00,108,NaN,NaN,395,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308332,Notstarted,8,NaN,63,Regular Season,Serie A 20/21,47,0,2020-11-22 14:00:00,94,NaN,NaN,393,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308333,Notstarted,8,NaN,1172,Regular Season,Serie A 20/21,47,0,2020-11-22 14:00:00,399,NaN,NaN,394,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308334,Notstarted,8,NaN,335,Regular Season,Serie A 20/21,47,0,2020-11-22 14:00:00,389,NaN,NaN,2340,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308335,Notstarted,8,NaN,1842,Regular Season,Serie A 20/21,47,0,2020-11-22 14:00:00,2356,NaN,NaN,398,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308336,Notstarted,9,NaN,1888,Regular Season,Serie A 20/21,48,0,2020-11-29 14:00:00,393,NaN,NaN,397,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308337,Notstarted,9,NaN,336,Regular Season,Serie A 20/21,48,0,2020-11-29 14:00:00,394,NaN,NaN,94,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308338,Notstarted,9,NaN,674,Regular Season,Serie A 20/21,48,0,2020-11-29 14:00:00,102,NaN,NaN,401,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308339,Notstarted,9,NaN,63,Regular Season,Serie A 20/21,48,0,2020-11-29 14:00:00,391,NaN,NaN,389,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308340,Notstarted,9,NaN,673,Regular Season,Serie A 20/21,48,0,2020-11-29 14:00:00,402,NaN,NaN,388,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308341,Notstarted,9,NaN,675,Regular Season,Serie A 20/21,48,0,2020-11-29 14:00:00,398,NaN,NaN,390,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308342,Notstarted,9,NaN,744,Regular Season,Serie A 20/21,48,0,2020-11-29 14:00:00,395,NaN,NaN,2336,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308343,Notstarted,9,NaN,NaN,Regular Season,Serie A 20/21,48,0,2020-11-29 14:00:00,400,NaN,NaN,2356,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308344,Notstarted,9,NaN,348,Regular Season,Serie A 20/21,48,0,2020-11-29 14:00:00,2340,NaN,NaN,108,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308345,Notstarted,9,NaN,96,Regular Season,Serie A 20/21,48,0,2020-11-29 14:00:00,109,NaN,NaN,399,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308346,Notstarted,10,NaN,342,Regular Season,Serie A 20/21,49,0,2020-12-06 14:00:00,388,NaN,NaN,2340,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308347,Notstarted,10,NaN,743,Regular Season,Serie A 20/21,49,0,2020-12-06 14:00:00,390,NaN,NaN,109,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITA,2020,1308348,Notstarted,10,NaN,2230,Regular Season,Serie A 20/21,49,0,2020-12-06 14:00:00,2336,NaN,NaN,398,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
